N-.1	N-.2	N-.3	N-.4	N-.5	N-.6	enrichment_term
GO_MOLTING_CYCLE_PROCESS	0.162555356078909	0.160591107221284	0	0.280349499740119	0	0	GO_MOLTING_CYCLE_PROCESS
GO_MOLYBDOPTERIN_COFACTOR_BINDING	0	0	0	0	0	0	GO_MOLYBDOPTERIN_COFACTOR_BINDING
GO_MOLYBDOPTERIN_COFACTOR_BIOSYNTHETIC_PROCESS	0	0	0	0	0	0	GO_MOLYBDOPTERIN_COFACTOR_BIOSYNTHETIC_PROCESS
GO_MON1_CCZ1_COMPLEX	0	0	0	0	0	0	GO_MON1_CCZ1_COMPLEX
GO_MONOAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	GO_MONOAMINE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_MONOAMINE_TRANSPORT	0	0.367160253589075	0	0.524459945914035	0.755429678883022	0.824594974163975	GO_MONOAMINE_TRANSPORT
GO_MONOCARBOXYLATE_SODIUM_SYMPORTER_ACTIVITY	0	0	0	0	0	0	GO_MONOCARBOXYLATE_SODIUM_SYMPORTER_ACTIVITY
GO_MONOCARBOXYLIC_ACID_BINDING	0.528905597940974	0	0	0.29350214549104	0.494041049161291	0.557085994771716	GO_MONOCARBOXYLIC_ACID_BINDING
GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	0.887320971276836	1.23768871136425	0.0454306238134756	0.182455086853818	0	0.5635195267337	GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	2.32856986325038	0.261762439765602	0.140665167791568	0.146075376610249	0.126461959838855	0	GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS
GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	1.52770195461864	0.220400756163571	1.40840470438095	0.298707141237524	0.0104515481510738	0.223296570104072	GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS
GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0	0	0	0	0	0	GO_MONOCARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_MONOCARBOXYLIC_ACID_TRANSPORT	0.95285771122721	0.0314970642131234	0.0863231852782307	0.305075644654455	0.222060733033801	0	GO_MONOCARBOXYLIC_ACID_TRANSPORT
GO_MONOCYTE_ACTIVATION	0	0	0	0	0	0	GO_MONOCYTE_ACTIVATION
GO_MONOCYTE_AGGREGATION	0	0	0	0	0	0	GO_MONOCYTE_AGGREGATION
GO_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	0	0	0	0	0	0	GO_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION
GO_MONOCYTE_CHEMOTAXIS	0.342054738528222	0.931773673731521	0	0	0.721298075397885	0	GO_MONOCYTE_CHEMOTAXIS
GO_MONOCYTE_EXTRAVASATION	0	0	0	0	0	0	GO_MONOCYTE_EXTRAVASATION
GO_MONONUCLEAR_CELL_DIFFERENTIATION	0	0.820046157925885	0	0	0.661633278130685	0	GO_MONONUCLEAR_CELL_DIFFERENTIATION
GO_MONONUCLEAR_CELL_MIGRATION	0.196201115832528	0.582050794825985	0	0.322481483864502	1.33267299377062	0	GO_MONONUCLEAR_CELL_MIGRATION
GO_MONOOXYGENASE_ACTIVITY	2.40749315225537	0	0	0	0	0	GO_MONOOXYGENASE_ACTIVITY
GO_MONOSACCHARIDE_BINDING	0.08084261541952	0	1.59619074386505	0.51464751270783	0.33758761365819	0	GO_MONOSACCHARIDE_BINDING
GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS	0.299768239409806	0.294869990387499	0.0802529109984341	0.610876404306357	0	0	GO_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS
GO_MONOSACCHARIDE_CATABOLIC_PROCESS	0	0.160591107221284	1.43677531700385	0.280349499740119	0.478275847068507	0.540783516339656	GO_MONOSACCHARIDE_CATABOLIC_PROCESS
GO_MONOSACCHARIDE_METABOLIC_PROCESS	0.603849672736108	0.370605484530729	0.0261330057547835	0.117174433036766	0	0	GO_MONOSACCHARIDE_METABOLIC_PROCESS
GO_MONOTERPENOID_METABOLIC_PROCESS	0	0	0	0	0	0	GO_MONOTERPENOID_METABOLIC_PROCESS
GO_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION	0	0	0	0	0	0	GO_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION
GO_MONOVALENT_CATION_PROTON_ANTIPORTER_ACTIVITY	0	0	0	0	0	0	GO_MONOVALENT_CATION_PROTON_ANTIPORTER_ACTIVITY
GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	0	0	0	0	0	0	GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS
GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	0.123175253740524	0.890012258378407	0	1.03888932496682	0.617001217124111	0.259517114592719	GO_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS
GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.664717847031625	0.231095077025999	0.0299778825925278	0.580504918147847	0.116520359203333	0.92754811356232	GO_MONOVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
GO_MONOVALENT_INORGANIC_CATION_TRANSPORT	0.2440441526097	1.26712415519894	0.0221843602145992	0.169817289290943	0.0352387139240493	0.796832890561834	GO_MONOVALENT_INORGANIC_CATION_TRANSPORT
GO_MORPHOGEN_ACTIVITY	0	0	0	0	0	0	GO_MORPHOGEN_ACTIVITY
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.24767248887524	0.244120804846632	0.14646310196658	2.18115356072474	0.850878940327269	0	GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE
GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	0	0.335584360701335	0.722374289398406	0.0473957283064851	0	0.5635195267337	GO_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM
GO_MORPHOGENESIS_OF_AN_ENDOTHELIUM	0	0	0	0	0	0	GO_MORPHOGENESIS_OF_AN_ENDOTHELIUM
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD	0	0	0	0	0	0	GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	0	0	0	0	0	0	GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET	0.15291720077058	0.473019678582177	0.742846885898972	0.754474777060224	0	0	GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET
GO_MORPHOGENESIS_OF_AN_EPITHELIUM	0.00869962923139894	0.951365567237926	1.18066174548657	0.672059808488451	0.417338145803523	0.307087243445334	GO_MORPHOGENESIS_OF_AN_EPITHELIUM
GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM	0.0378061517799817	1.02495999699669	0.677879145738727	0.099478110819551	0	0.28777641075053	GO_MORPHOGENESIS_OF_EMBRYONIC_EPITHELIUM
GO_MOTILE_CILIUM	0.095712428620537	0.321368069438082	0.557911920862394	0.190688751952724	0	0	GO_MOTILE_CILIUM
GO_MOTILE_CILIUM_ASSEMBLY	0	0	0	0	0	0	GO_MOTILE_CILIUM_ASSEMBLY
GO_MOTOR_ACTIVITY	0.0493977095383984	1.1839354351086	0.772613077890564	0.387569252642467	0	0.320397173776572	GO_MOTOR_ACTIVITY
GO_MOTOR_BEHAVIOR	0	0	0	0	0	0	GO_MOTOR_BEHAVIOR
GO_MOTOR_LEARNING	0	0	0	0	0	0	GO_MOTOR_LEARNING
GO_MOTOR_NEURON_APOPTOTIC_PROCESS	0	0	0	0	0	0	GO_MOTOR_NEURON_APOPTOTIC_PROCESS
GO_MOTOR_NEURON_AXON_GUIDANCE	0	0	0	0	0	0	GO_MOTOR_NEURON_AXON_GUIDANCE
GO_MOTOR_NEURON_MIGRATION	0	0	0	0	0	0	GO_MOTOR_NEURON_MIGRATION
GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION	0	1.47938920543912	0	0.256334368927854	0.449111710720637	0	GO_MOVEMENT_IN_ENVIRONMENT_OF_OTHER_ORGANISM_INVOLVED_IN_SYMBIOTIC_INTERACTION
GO_MPP7_DLG1_LIN7_COMPLEX	0	0	0	0	0	0	GO_MPP7_DLG1_LIN7_COMPLEX
GO_MRE11_COMPLEX	0	0	0	0	0	0	GO_MRE11_COMPLEX
GO_MRNA_3_END_PROCESSING	0	0.00725557727339996	0	0	0	0.158360612705953	GO_MRNA_3_END_PROCESSING
GO_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE	0	0	0	0	0	0	GO_MRNA_3_END_PROCESSING_BY_STEM_LOOP_BINDING_AND_CLEAVAGE
GO_MRNA_3_SPLICE_SITE_RECOGNITION	0	0	0	0	0	0	GO_MRNA_3_SPLICE_SITE_RECOGNITION
GO_MRNA_3_UTR_AU_RICH_REGION_BINDING	0	0	0	0	0	0	GO_MRNA_3_UTR_AU_RICH_REGION_BINDING
GO_MRNA_3_UTR_BINDING	0.0398727100412905	0.039006479565268	0.10003992672239	0.103184486927998	0	0.29392148597147	GO_MRNA_3_UTR_BINDING
GO_MRNA_5_SPLICE_SITE_RECOGNITION	0	0	0	0	0	0	GO_MRNA_5_SPLICE_SITE_RECOGNITION
GO_MRNA_5_UTR_BINDING	0.196201115832528	0	1.59746465294281	0	0	0	GO_MRNA_5_UTR_BINDING
GO_MRNA_BINDING	0.0134922877501744	0.00377425425486479	0.195713387717986	0.206236572999509	0.0225866262139362	0.349123146284236	GO_MRNA_BINDING
GO_MRNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING	0	0	0	0	0	0	GO_MRNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING
GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME	0	0	0	0	0.398622424825515	0.457973064081448	GO_MRNA_CIS_SPLICING_VIA_SPLICEOSOME
GO_MRNA_CLEAVAGE	0	0	0	0	0	0.632150982720525	GO_MRNA_CLEAVAGE
GO_MRNA_CLEAVAGE_FACTOR_COMPLEX	0	0	0	0	0	0.611702356591729	GO_MRNA_CLEAVAGE_FACTOR_COMPLEX
GO_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING	0	0	0	0	0	0.824594974163975	GO_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING
GO_MRNA_EDITING_COMPLEX	0	0	0	0	0	0	GO_MRNA_EDITING_COMPLEX
GO_MRNA_EXPORT_FROM_NUCLEUS	0	0.0187844146005884	0	0.019009954672153	0	0.771812422835998	GO_MRNA_EXPORT_FROM_NUCLEUS
GO_MRNA_METABOLIC_PROCESS	3.34410010833955e-07	1.71225356473437e-06	4.8054961216082e-06	4.70977717968705e-05	0.0019856665061399	0.23537598318183	GO_MRNA_METABOLIC_PROCESS
GO_MRNA_METHYLATION	0	0	0	0	0	0	GO_MRNA_METHYLATION
GO_MRNA_METHYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_MRNA_METHYLTRANSFERASE_ACTIVITY
GO_MRNA_MODIFICATION	0	0.207072912295514	0.333000195133487	0	0	0	GO_MRNA_MODIFICATION
GO_MRNA_PSEUDOURIDINE_SYNTHESIS	0	0	0	0	0	0	GO_MRNA_PSEUDOURIDINE_SYNTHESIS
GO_MRNA_SPLICE_SITE_SELECTION	0	0	0	0	0.478275847068507	0	GO_MRNA_SPLICE_SITE_SELECTION
GO_MRNA_TRANSCRIPTION	0	0.931773673731521	0.487003379031482	0	0	0	GO_MRNA_TRANSCRIPTION
GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	0	0	0	0	0	0	GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II
GO_MRNA_TRANSPORT	0	0.00619066889853722	0	0.043701553926181	0	0.577756508348342	GO_MRNA_TRANSPORT
GO_MSL_COMPLEX	0	0	0	0	0	0	GO_MSL_COMPLEX
GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	0	0	0	0	0	0	GO_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS
GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT	0	0	0	0	0	0	GO_MUCOSAL_ASSOCIATED_LYMPHOID_TISSUE_DEVELOPMENT
GO_MUCUS_SECRETION	0	0	0	0	0	0	GO_MUCUS_SECRETION
GO_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_MULTI_CILIATED_EPITHELIAL_CELL_DIFFERENTIATION
GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS	1.28146124095654	0.0632756749561657	0.0470479651202517	0.756012940633727	0	0	GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS
GO_MULTI_ORGANISM_BEHAVIOR	0	0	0	0.355680764493178	0	0	GO_MULTI_ORGANISM_BEHAVIOR
GO_MULTI_ORGANISM_CELLULAR_LOCALIZATION	0	0	0	0	0	0	GO_MULTI_ORGANISM_CELLULAR_LOCALIZATION
GO_MULTI_ORGANISM_CELLULAR_PROCESS	0.127790614726195	0.126053445083218	0.230217705070763	0	0	1.23122798883679	GO_MULTI_ORGANISM_CELLULAR_PROCESS
GO_MULTI_ORGANISM_LOCALIZATION	0	0.77449225483326	0.0670150027347755	0.0695126284154079	0	0.234813672846587	GO_MULTI_ORGANISM_LOCALIZATION
GO_MULTI_ORGANISM_MEMBRANE_FUSION	0	0	0	0	0	0	GO_MULTI_ORGANISM_MEMBRANE_FUSION
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION	0	0	0	0	0	0	GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION
GO_MULTI_ORGANISM_REPRODUCTIVE_PROCESS	0.139559993052741	0.0855008900192838	0.0325555660976207	2.16331292763621	0.574210123190583	0.0853141282017979	GO_MULTI_ORGANISM_REPRODUCTIVE_PROCESS
GO_MULTICELLULAR_ORGANISM_AGING	0	0.253405360535877	0	0	0	0	GO_MULTICELLULAR_ORGANISM_AGING
GO_MULTICELLULAR_ORGANISM_GROWTH	0.187981681238592	0.0142865160743827	0.0504670511401519	1.71938806328649	1.54023362874971	1.12794794052626	GO_MULTICELLULAR_ORGANISM_GROWTH
GO_MULTICELLULAR_ORGANISM_REPRODUCTION	0.0536574346729093	0.0885785972314292	0.0375838755827196	2.96205596939517	0.18908565562519	0.0505805180857444	GO_MULTICELLULAR_ORGANISM_REPRODUCTION
GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS	0.00416987091492192	0.682178818640118	0.342327756421611	0.358333708764615	1.15152850799447	0.352888454852437	GO_MULTICELLULAR_ORGANISMAL_HOMEOSTASIS
GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS	0	0	0	0	0	0	GO_MULTICELLULAR_ORGANISMAL_IRON_ION_HOMEOSTASIS
GO_MULTICELLULAR_ORGANISMAL_MOVEMENT	0.619680422656972	0.207072912295514	0.333000195133487	0	0.547026492779982	0	GO_MULTICELLULAR_ORGANISMAL_MOVEMENT
GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS	0.654571596858645	0.649142231386699	0.350084537271857	0.355680764493178	0.566925109225184	0	GO_MULTICELLULAR_ORGANISMAL_RESPONSE_TO_STRESS
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	0.970530405077406	0.960565535419951	0.152347317957298	0.156267163291958	0.869621301777371	0	GO_MULTICELLULAR_ORGANISMAL_SIGNALING
GO_MULTIMERIC_RIBONUCLEASE_P_COMPLEX	0	0	0	0	0	0	GO_MULTIMERIC_RIBONUCLEASE_P_COMPLEX
GO_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION	0	0	0	0	0	0	GO_MULTINUCLEAR_OSTEOCLAST_DIFFERENTIATION
GO_MULTIVESICULAR_BODY	0.196201115832528	1.13007646962121	0	0.322481483864502	0	0	GO_MULTIVESICULAR_BODY
GO_MULTIVESICULAR_BODY_LUMEN	0	0	0	0	0	0	GO_MULTIVESICULAR_BODY_LUMEN
GO_MULTIVESICULAR_BODY_MEMBRANE	0	0	0	0	0	0	GO_MULTIVESICULAR_BODY_MEMBRANE
GO_MULTIVESICULAR_BODY_ORGANIZATION	0	1.94893361100858	0	0.225143124407058	0.410386125598626	0	GO_MULTIVESICULAR_BODY_ORGANIZATION
GO_MULTIVESICULAR_BODY_SORTING_PATHWAY	0	1.03064450951125	0	0.29350214549104	0	0.557085994771716	GO_MULTIVESICULAR_BODY_SORTING_PATHWAY
GO_MUSCLE_ADAPTATION	0.401146547422671	1.59864902582295	1.22057077865361	0.111071129113387	0.255743087664409	0	GO_MUSCLE_ADAPTATION
GO_MUSCLE_ALPHA_ACTININ_BINDING	0	0	0	0	0	0	GO_MUSCLE_ALPHA_ACTININ_BINDING
GO_MUSCLE_ATROPHY	0	0	0	0	0	0	GO_MUSCLE_ATROPHY
GO_MUSCLE_CELL_APOPTOTIC_PROCESS	0	0.732444000752675	0.20253375117932	0	0	0.446200378884608	GO_MUSCLE_CELL_APOPTOTIC_PROCESS
GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS	0.369943532104807	0	0.518130789855865	0	0	0	GO_MUSCLE_CELL_CELLULAR_HOMEOSTASIS
GO_MUSCLE_CELL_DEVELOPMENT	0.152789462045582	1.02495999699669	1.1390726050501	0	1.99547562168475	0	GO_MUSCLE_CELL_DEVELOPMENT
GO_MUSCLE_CELL_DIFFERENTIATION	0.0916708747719142	0.492393913082975	1.55154702986252	1.18717952014386	1.88201474342999	0.309342888784987	GO_MUSCLE_CELL_DIFFERENTIATION
GO_MUSCLE_CELL_FATE_COMMITMENT	0	0	0	0	0	0	GO_MUSCLE_CELL_FATE_COMMITMENT
GO_MUSCLE_CELL_MIGRATION	0	0	0.220484765349727	0.652366825962163	1.07262640323328	0	GO_MUSCLE_CELL_MIGRATION
GO_MUSCLE_CELL_PROLIFERATION	0.0874688972648481	0.713037318256906	0.489527380363519	0.874882793058528	1.03227964778519	0	GO_MUSCLE_CELL_PROLIFERATION
GO_MUSCLE_CONTRACTION	1.46139817987165	1.84152753083759	0.768108155707581	0.0232413389880867	1.13359662134771	0	GO_MUSCLE_CONTRACTION
GO_MUSCLE_FIBER_DEVELOPMENT	0	0.292080480511564	0.433265227318321	0	0	0	GO_MUSCLE_FIBER_DEVELOPMENT
GO_MUSCLE_FILAMENT_SLIDING	0	0	0	0	0	0	GO_MUSCLE_FILAMENT_SLIDING
GO_MUSCLE_HYPERPLASIA	0	0	0	0	0	0	GO_MUSCLE_HYPERPLASIA
GO_MUSCLE_HYPERTROPHY	0.501470802878407	1.33260137578141	0.860605363004604	0.139169923794851	0.296501246694957	0	GO_MUSCLE_HYPERTROPHY
GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS	1.07639190582623	1.07007442401775	0.552824393574245	0.559263488991656	0.79315476646961	0	GO_MUSCLE_HYPERTROPHY_IN_RESPONSE_TO_STRESS
GO_MUSCLE_MYOSIN_COMPLEX	0	0	0	0	0	0	GO_MUSCLE_MYOSIN_COMPLEX
GO_MUSCLE_ORGAN_DEVELOPMENT	0.321312219313835	0.492393913082975	0.308386235986818	1.18717952014386	0.233565833808622	0.0912206812104851	GO_MUSCLE_ORGAN_DEVELOPMENT
GO_MUSCLE_ORGAN_MORPHOGENESIS	0	0	0	0.394129753755794	0.610880760442698	0.677216219946828	GO_MUSCLE_ORGAN_MORPHOGENESIS
GO_MUSCLE_STRUCTURE_DEVELOPMENT	0.18894736814205	0.937878526538504	0.72041467080898	1.993111236553	1.24591047840227	0.482641984874927	GO_MUSCLE_STRUCTURE_DEVELOPMENT
GO_MUSCLE_SYSTEM_PROCESS	1.21879945532115	2.65647418912485	1.57292986347137	0.0331791173065979	1.09873999893618	0	GO_MUSCLE_SYSTEM_PROCESS
GO_MUSCLE_TISSUE_DEVELOPMENT	0.440317259444774	0.634272038522924	0.27339617186778	1.47283150466529	0.212806294002142	0.0825830722007657	GO_MUSCLE_TISSUE_DEVELOPMENT
GO_MUSCULAR_SEPTUM_MORPHOGENESIS	0	0	0	0	0	0	GO_MUSCULAR_SEPTUM_MORPHOGENESIS
GO_MUTLALPHA_COMPLEX	0	0	0	0	0	0	GO_MUTLALPHA_COMPLEX
GO_MUTLALPHA_COMPLEX_BINDING	0	0	0	0	0	0	GO_MUTLALPHA_COMPLEX_BINDING
GO_MUTSALPHA_COMPLEX_BINDING	0	0	0	0	0	0	GO_MUTSALPHA_COMPLEX_BINDING
GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.692244544508908	0.236599675697216	0.987855872542646	0	0	0	GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0	0.614356715197561	0	0.338496911636046	0	0	GO_MYD88_INDEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY
GO_MYELIN_ASSEMBLY	0	0.398485267677524	0.552824393574245	0	0.79315476646961	0	GO_MYELIN_ASSEMBLY
GO_MYELIN_MAINTENANCE	0	1.07007442401775	0	0	0	0.862895614868336	GO_MYELIN_MAINTENANCE
GO_MYELIN_SHEATH	0.143948390663802	0.142100413434462	0.251407889132776	0	0.449111710720637	0	GO_MYELIN_SHEATH
GO_MYELIN_SHEATH_ABAXONAL_REGION	0	0	0	0	0	0	GO_MYELIN_SHEATH_ABAXONAL_REGION
GO_MYELIN_SHEATH_ADAXONAL_REGION	0	0	0	0	0	0	GO_MYELIN_SHEATH_ADAXONAL_REGION
GO_MYELOID_CELL_APOPTOTIC_PROCESS	0	1.30734627034692	0	0.374170773487695	0.588155576565743	0	GO_MYELOID_CELL_APOPTOTIC_PROCESS
GO_MYELOID_CELL_DEVELOPMENT	0.0854956584398246	1.0648697123112	0	1.03601837504636	0.929872430149418	0.40357064918584	GO_MYELOID_CELL_DEVELOPMENT
GO_MYELOID_CELL_DIFFERENTIATION	0.048464985201289	1.71035544785688	0.071355118375029	2.271305782682	1.39813057581533	0.297425403219152	GO_MYELOID_CELL_DIFFERENTIATION
GO_MYELOID_CELL_HOMEOSTASIS	0.00972888747650342	1.10833409817667	0.153059375187072	0.668622415703764	0.848919809635885	0.522301704177116	GO_MYELOID_CELL_HOMEOSTASIS
GO_MYELOID_DENDRITIC_CELL_ACTIVATION	0	0.931773673731521	0	0.493223910572521	1.75274003802173	0	GO_MYELOID_DENDRITIC_CELL_ACTIVATION
GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION
GO_MYELOID_LEUKOCYTE_ACTIVATION	1.04676024372131	9.30226336090202	0.329726910764576	0.479875742023699	2.18806080527229	0.484129001540597	GO_MYELOID_LEUKOCYTE_ACTIVATION
GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION	0.238946778882583	0	0	0	0	0	GO_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION
GO_MYELOID_LEUKOCYTE_DIFFERENTIATION	0.259019147712958	1.79847129500404	0.136769013960965	0.976693651392884	0.80118350275424	0.161239140785771	GO_MYELOID_LEUKOCYTE_DIFFERENTIATION
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	1.341608333383	9.91217303385854	0.438537629251939	0.466874250552745	1.3457017352448	0.37501173527029	GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY
GO_MYELOID_LEUKOCYTE_MIGRATION	0.0261238333674533	4.83916564507966	0.0746455268647153	0	1.13535051720768	0.704649057231702	GO_MYELOID_LEUKOCYTE_MIGRATION
GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION	0	0	0	0	0	0	GO_MYELOID_PROGENITOR_CELL_DIFFERENTIATION
GO_MYOBLAST_DIFFERENTIATION	0	0.15101177900988	0.262964234651067	1.40777799824992	0.463321770004722	0.525295340433404	GO_MYOBLAST_DIFFERENTIATION
GO_MYOBLAST_FATE_COMMITMENT	0	0	0	0	0	0	GO_MYOBLAST_FATE_COMMITMENT
GO_MYOBLAST_FUSION	0	0.931773673731521	0	0.493223910572521	2.99676667868669	0.789891013891756	GO_MYOBLAST_FUSION
GO_MYOBLAST_MIGRATION	0	0	0	0	0	0	GO_MYOBLAST_MIGRATION
GO_MYOBLAST_PROLIFERATION	0	0	0	0	0	0	GO_MYOBLAST_PROLIFERATION
GO_MYOFIBRIL_ASSEMBLY	0	0.820046157925885	0.433265227318321	0	1.62306999388211	0	GO_MYOFIBRIL_ASSEMBLY
GO_MYOFIBROBLAST_DIFFERENTIATION	0	0	0	0	0	0	GO_MYOFIBROBLAST_DIFFERENTIATION
GO_MYOFILAMENT	0	0	0	0	0	0	GO_MYOFILAMENT
GO_MYOSIN_BINDING	0	0.703367878672447	0.194244392757106	0	0.376579471043488	0.434903073893838	GO_MYOSIN_BINDING
GO_MYOSIN_COMPLEX	0	2.50898827668531	0.83497155550688	0.307516935037388	0.510693854494271	0	GO_MYOSIN_COMPLEX
GO_MYOSIN_FILAMENT	0	0	0	0	0	0	GO_MYOSIN_FILAMENT
GO_MYOSIN_FILAMENT_ORGANIZATION	0	0	0	0	0	0	GO_MYOSIN_FILAMENT_ORGANIZATION
GO_MYOSIN_HEAVY_CHAIN_BINDING	0	0	0	0	0	0	GO_MYOSIN_HEAVY_CHAIN_BINDING
GO_MYOSIN_II_BINDING	0	0	0	0	0	0	GO_MYOSIN_II_BINDING
GO_MYOSIN_II_COMPLEX	0	0	0	0	0	0	GO_MYOSIN_II_COMPLEX
GO_MYOSIN_LIGHT_CHAIN_BINDING	0	0	0	0	0	0	GO_MYOSIN_LIGHT_CHAIN_BINDING
GO_MYOSIN_V_BINDING	0	0.367160253589075	0	0	0	0	GO_MYOSIN_V_BINDING
GO_MYOTUBE_CELL_DEVELOPMENT	0	0.996971987135579	0.518130789855865	0	0.755429678883022	0	GO_MYOTUBE_CELL_DEVELOPMENT
GO_MYOTUBE_DIFFERENTIATION	0.120503383911587	0.7952202601366	0.641303376591435	0.652366825962163	2.88864004735691	0.470255019653688	GO_MYOTUBE_DIFFERENTIATION
GO_MYRISTOYL_COA_HYDROLASE_ACTIVITY	0	0	0	0	0	0	GO_MYRISTOYL_COA_HYDROLASE_ACTIVITY
GO_N_ACETYLGALACTOSAMINE_4_O_SULFOTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_N_ACETYLGALACTOSAMINE_4_O_SULFOTRANSFERASE_ACTIVITY
GO_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_N_ACETYLGLUCOSAMINE_6_O_SULFOTRANSFERASE_ACTIVITY
GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	0	0	0	0	0	0	GO_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS
GO_N_ACETYLLACTOSAMINE_SYNTHASE_ACTIVITY	0	0	0	0	0	0	GO_N_ACETYLLACTOSAMINE_SYNTHASE_ACTIVITY
GO_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY	0	0	0	0	0	0	GO_N_ACETYLLACTOSAMINIDE_BETA_1_3_N_ACETYLGLUCOSAMINYLTRANSFERASE_ACTIVITY
